THEME,STATUS,REF_PER_COLLECT,CCYY,MM,ITEM_P,STAT_VAR,STAT_PRES,STAT_VALUE
CLBM,f,A,2015,8,SR_ROUND,PRICE,Raw,5180
CLBM,f,A,2015,8,TF_PLY,PRICE,Raw,75
CLBM,f,A,2015,8,TF_SAWN,PRICE,Raw,3814
CLBM,f,A,2015,8,UPVC_32,PRICE,Raw,53
CLBM,f,A,2015,8,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2015,8,WALL_WHITE,PRICE,Raw,233
CLBM,f,A,2015,9,AGG,PRICE,Raw,78
CLBM,f,A,2015,9,BIT,PRICE,Raw,7850
CLBM,f,A,2015,9,CEMENT,PRICE,Raw,739
CLBM,f,A,2015,9,CONCRETE,PRICE,Raw,75
CLBM,f,A,2015,9,DIESEL_IND,PRICE,Raw,1855
CLBM,f,A,2015,9,DIESEL_RD,PRICE,Raw,859
CLBM,f,A,2015,9,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2015,9,GMS_ANGLE,PRICE,Raw,11623
CLBM,f,A,2015,9,GMS_FLAT,PRICE,Raw,10118
CLBM,f,A,2015,9,GMS_PLATE,PRICE,Raw,8703
CLBM,f,A,2015,9,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2015,9,HOMOF_200,PRICE,Raw,160
CLBM,f,A,2015,9,MF_SP,PRICE,Raw,4853
CLBM,f,A,2015,9,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2015,9,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2015,9,MOSAIC_45,PRICE,Raw,134
CLBM,f,A,2015,9,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2015,9,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2015,9,SAND,PRICE,Raw,138
CLBM,f,A,2015,9,SR_HIGH,PRICE,Raw,3524
CLBM,f,A,2015,9,SR_ROUND,PRICE,Raw,5165
CLBM,f,A,2015,9,TF_PLY,PRICE,Raw,75
CLBM,f,A,2015,9,TF_SAWN,PRICE,Raw,4026
CLBM,f,A,2015,9,UPVC_32,PRICE,Raw,53
CLBM,f,A,2015,9,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2015,9,WALL_WHITE,PRICE,Raw,233
CLBM,f,A,2015,10,AGG,PRICE,Raw,75
CLBM,f,A,2015,10,BIT,PRICE,Raw,7750
CLBM,f,A,2015,10,CEMENT,PRICE,Raw,739
CLBM,f,A,2015,10,CONCRETE,PRICE,Raw,75
CLBM,f,A,2015,10,DIESEL_IND,PRICE,Raw,1866
CLBM,f,A,2015,10,DIESEL_RD,PRICE,Raw,876
CLBM,f,A,2015,10,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2015,10,GMS_ANGLE,PRICE,Raw,11620
CLBM,f,A,2015,10,GMS_FLAT,PRICE,Raw,10112
CLBM,f,A,2015,10,GMS_PLATE,PRICE,Raw,8690
CLBM,f,A,2015,10,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2015,10,HOMOF_200,PRICE,Raw,160
CLBM,f,A,2015,10,MF_SP,PRICE,Raw,4826
CLBM,f,A,2015,10,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2015,10,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2015,10,MOSAIC_45,PRICE,Raw,134
CLBM,f,A,2015,10,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2015,10,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2015,10,SAND,PRICE,Raw,153
CLBM,f,A,2015,10,SR_HIGH,PRICE,Raw,3355
CLBM,f,A,2015,10,SR_ROUND,PRICE,Raw,5125
CLBM,f,A,2015,10,TF_PLY,PRICE,Raw,75
CLBM,f,A,2015,10,TF_SAWN,PRICE,Raw,4026
CLBM,f,A,2015,10,UPVC_32,PRICE,Raw,53
CLBM,f,A,2015,10,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2015,10,WALL_WHITE,PRICE,Raw,233
CLBM,f,A,2015,11,AGG,PRICE,Raw,74
CLBM,f,A,2015,11,BIT,PRICE,Raw,7600
CLBM,f,A,2015,11,CEMENT,PRICE,Raw,739
CLBM,f,A,2015,11,CONCRETE,PRICE,Raw,76
CLBM,f,A,2015,11,DIESEL_IND,PRICE,Raw,1872
CLBM,f,A,2015,11,DIESEL_RD,PRICE,Raw,868
CLBM,f,A,2015,11,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2015,11,GMS_ANGLE,PRICE,Raw,11613
CLBM,f,A,2015,11,GMS_FLAT,PRICE,Raw,10112
CLBM,f,A,2015,11,GMS_PLATE,PRICE,Raw,8663
CLBM,f,A,2015,11,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2015,11,HOMOF_200,PRICE,Raw,160
CLBM,f,A,2015,11,MF_SP,PRICE,Raw,4701
CLBM,f,A,2015,11,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2015,11,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2015,11,MOSAIC_45,PRICE,Raw,134
CLBM,f,A,2015,11,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2015,11,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2015,11,SAND,PRICE,Raw,165
CLBM,f,A,2015,11,SR_HIGH,PRICE,Raw,3333
CLBM,f,A,2015,11,SR_ROUND,PRICE,Raw,5090
CLBM,f,A,2015,11,TF_PLY,PRICE,Raw,75
CLBM,f,A,2015,11,TF_SAWN,PRICE,Raw,4026
CLBM,f,A,2015,11,UPVC_32,PRICE,Raw,53
CLBM,f,A,2015,11,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2015,11,WALL_WHITE,PRICE,Raw,233
CLBM,f,A,2015,12,AGG,PRICE,Raw,76
CLBM,f,A,2015,12,BIT,PRICE,Raw,7150
CLBM,f,A,2015,12,CEMENT,PRICE,Raw,738
CLBM,f,A,2015,12,CONCRETE,PRICE,Raw,76
CLBM,f,A,2015,12,DIESEL_IND,PRICE,Raw,1843
CLBM,f,A,2015,12,DIESEL_RD,PRICE,Raw,840
CLBM,f,A,2015,12,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2015,12,GMS_ANGLE,PRICE,Raw,11469
CLBM,f,A,2015,12,GMS_FLAT,PRICE,Raw,9926
CLBM,f,A,2015,12,GMS_PLATE,PRICE,Raw,8578
CLBM,f,A,2015,12,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2015,12,HOMOF_200,PRICE,Raw,160
CLBM,f,A,2015,12,MF_SP,PRICE,Raw,4615
CLBM,f,A,2015,12,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2015,12,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2015,12,MOSAIC_45,PRICE,Raw,134
CLBM,f,A,2015,12,PAINT_ACRY,PRICE,Raw,51
CLBM,f,A,2015,12,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2015,12,SAND,PRICE,Raw,189
CLBM,f,A,2015,12,SR_HIGH,PRICE,Raw,3242
CLBM,f,A,2015,12,SR_ROUND,PRICE,Raw,5073
CLBM,f,A,2015,12,TF_PLY,PRICE,Raw,75
CLBM,f,A,2015,12,TF_SAWN,PRICE,Raw,4026
CLBM,f,A,2015,12,UPVC_32,PRICE,Raw,52
CLBM,f,A,2015,12,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2015,12,WALL_WHITE,PRICE,Raw,233
CLBM,f,A,2016,1,AGG,PRICE,Raw,72
CLBM,f,A,2016,1,BIT,PRICE,Raw,7017
CLBM,f,A,2016,1,CEMENT,PRICE,Raw,726
CLBM,f,A,2016,1,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,1,DIESEL_IND,PRICE,Raw,1792
CLBM,f,A,2016,1,DIESEL_RD,PRICE,Raw,791
CLBM,f,A,2016,1,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,1,GMS_ANGLE,PRICE,Raw,11474
CLBM,f,A,2016,1,GMS_FLAT,PRICE,Raw,9940
CLBM,f,A,2016,1,GMS_PLATE,PRICE,Raw,8603
CLBM,f,A,2016,1,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,1,HOMOF_200,PRICE,Raw,161
CLBM,f,A,2016,1,MF_SP,PRICE,Raw,4662
CLBM,f,A,2016,1,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,1,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,1,MOSAIC_45,PRICE,Raw,134
CLBM,f,A,2016,1,PAINT_ACRY,PRICE,Raw,51
CLBM,f,A,2016,1,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,1,SAND,PRICE,Raw,138
CLBM,f,A,2016,1,SR_HIGH,PRICE,Raw,3157
CLBM,f,A,2016,1,SR_ROUND,PRICE,Raw,5054
CLBM,f,A,2016,1,TF_PLY,PRICE,Raw,75
CLBM,f,A,2016,1,TF_SAWN,PRICE,Raw,4379
CLBM,f,A,2016,1,UPVC_32,PRICE,Raw,52
CLBM,f,A,2016,1,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2016,1,WALL_WHITE,PRICE,Raw,233
CLBM,f,A,2016,2,AGG,PRICE,Raw,71
CLBM,f,A,2016,2,BIT,PRICE,Raw,6750
CLBM,f,A,2016,2,CEMENT,PRICE,Raw,720
CLBM,f,A,2016,2,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,2,DIESEL_IND,PRICE,Raw,1771
CLBM,f,A,2016,2,DIESEL_RD,PRICE,Raw,777
CLBM,f,A,2016,2,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,2,GMS_ANGLE,PRICE,Raw,11474
CLBM,f,A,2016,2,GMS_FLAT,PRICE,Raw,9940
CLBM,f,A,2016,2,GMS_PLATE,PRICE,Raw,8603
CLBM,f,A,2016,2,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,2,HOMOF_200,PRICE,Raw,161
CLBM,f,A,2016,2,MF_SP,PRICE,Raw,4627
CLBM,f,A,2016,2,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,2,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,2,MOSAIC_45,PRICE,Raw,134
CLBM,f,A,2016,2,PAINT_ACRY,PRICE,Raw,51
CLBM,f,A,2016,2,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,2,SAND,PRICE,Raw,107
CLBM,f,A,2016,2,SR_HIGH,PRICE,Raw,3200
CLBM,f,A,2016,2,SR_ROUND,PRICE,Raw,5059
CLBM,f,A,2016,2,TF_PLY,PRICE,Raw,76
CLBM,f,A,2016,2,TF_SAWN,PRICE,Raw,4379
CLBM,f,A,2016,2,UPVC_32,PRICE,Raw,52
CLBM,f,A,2016,2,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2016,2,WALL_WHITE,PRICE,Raw,233
CLBM,f,A,2016,3,AGG,PRICE,Raw,70
CLBM,f,A,2016,3,BIT,PRICE,Raw,6583
CLBM,f,A,2016,3,CEMENT,PRICE,Raw,714
CLBM,f,A,2016,3,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,3,DIESEL_IND,PRICE,Raw,1798
CLBM,f,A,2016,3,DIESEL_RD,PRICE,Raw,808
CLBM,f,A,2016,3,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,3,GMS_ANGLE,PRICE,Raw,11430
CLBM,f,A,2016,3,GMS_FLAT,PRICE,Raw,10229
CLBM,f,A,2016,3,GMS_PLATE,PRICE,Raw,8640
CLBM,f,A,2016,3,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,3,HOMOF_200,PRICE,Raw,161
CLBM,f,A,2016,3,MF_SP,PRICE,Raw,4837
CLBM,f,A,2016,3,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,3,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,3,MOSAIC_45,PRICE,Raw,135
CLBM,f,A,2016,3,PAINT_ACRY,PRICE,Raw,51
CLBM,f,A,2016,3,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,3,SAND,PRICE,Raw,119
CLBM,f,A,2016,3,SR_HIGH,PRICE,Raw,3466
CLBM,f,A,2016,3,SR_ROUND,PRICE,Raw,5270
CLBM,f,A,2016,3,TF_PLY,PRICE,Raw,76
CLBM,f,A,2016,3,TF_SAWN,PRICE,Raw,4379
CLBM,f,A,2016,3,UPVC_32,PRICE,Raw,52
CLBM,f,A,2016,3,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2016,3,WALL_WHITE,PRICE,Raw,233
CLBM,f,A,2016,4,AGG,PRICE,Raw,71
CLBM,f,A,2016,4,BIT,PRICE,Raw,6167
CLBM,f,A,2016,4,CEMENT,PRICE,Raw,713
CLBM,f,A,2016,4,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,4,DIESEL_IND,PRICE,Raw,1832
CLBM,f,A,2016,4,DIESEL_RD,PRICE,Raw,818
CLBM,f,A,2016,4,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,4,GMS_ANGLE,PRICE,Raw,12307
CLBM,f,A,2016,4,GMS_FLAT,PRICE,Raw,10266
CLBM,f,A,2016,4,GMS_PLATE,PRICE,Raw,8771
CLBM,f,A,2016,4,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,4,HOMOF_200,PRICE,Raw,161
CLBM,f,A,2016,4,MF_SP,PRICE,Raw,4882
CLBM,f,A,2016,4,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,4,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,4,MOSAIC_45,PRICE,Raw,135
CLBM,f,A,2016,4,PAINT_ACRY,PRICE,Raw,51
CLBM,f,A,2016,4,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,4,SAND,PRICE,Raw,122
CLBM,f,A,2016,4,SR_HIGH,PRICE,Raw,3905
CLBM,f,A,2016,4,SR_ROUND,PRICE,Raw,5380
CLBM,f,A,2016,4,TF_PLY,PRICE,Raw,76
CLBM,f,A,2016,4,TF_SAWN,PRICE,Raw,4379
CLBM,f,A,2016,4,UPVC_32,PRICE,Raw,52
CLBM,f,A,2016,4,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2016,4,WALL_WHITE,PRICE,Raw,233
CLBM,f,A,2016,5,AGG,PRICE,Raw,69
CLBM,f,A,2016,5,BIT,PRICE,Raw,5650
CLBM,f,A,2016,5,CEMENT,PRICE,Raw,712
CLBM,f,A,2016,5,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,5,DIESEL_IND,PRICE,Raw,1871
CLBM,f,A,2016,5,DIESEL_RD,PRICE,Raw,851
CLBM,f,A,2016,5,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,5,GMS_ANGLE,PRICE,Raw,11299
CLBM,f,A,2016,5,GMS_FLAT,PRICE,Raw,10266
CLBM,f,A,2016,5,GMS_PLATE,PRICE,Raw,8771
CLBM,f,A,2016,5,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,5,HOMOF_200,PRICE,Raw,161
CLBM,f,A,2016,5,MF_SP,PRICE,Raw,4889
CLBM,f,A,2016,5,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,5,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,5,MOSAIC_45,PRICE,Raw,135
CLBM,f,A,2016,5,PAINT_ACRY,PRICE,Raw,51
CLBM,f,A,2016,5,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,5,SAND,PRICE,Raw,122
CLBM,f,A,2016,5,SR_HIGH,PRICE,Raw,3844
CLBM,f,A,2016,5,SR_ROUND,PRICE,Raw,5450
CLBM,f,A,2016,5,TF_PLY,PRICE,Raw,76
CLBM,f,A,2016,5,TF_SAWN,PRICE,Raw,4379
CLBM,f,A,2016,5,UPVC_32,PRICE,Raw,52
CLBM,f,A,2016,5,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2016,5,WALL_WHITE,PRICE,Raw,233
CLBM,f,A,2016,6,AGG,PRICE,Raw,68
CLBM,f,A,2016,6,BIT,PRICE,Raw,5450
CLBM,f,A,2016,6,CEMENT,PRICE,Raw,712
CLBM,f,A,2016,6,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,6,DIESEL_IND,PRICE,Raw,1914
CLBM,f,A,2016,6,DIESEL_RD,PRICE,Raw,890
CLBM,f,A,2016,6,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,6,GMS_ANGLE,PRICE,Raw,11303
CLBM,f,A,2016,6,GMS_FLAT,PRICE,Raw,10266
CLBM,f,A,2016,6,GMS_PLATE,PRICE,Raw,8740
CLBM,f,A,2016,6,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,6,HOMOF_200,PRICE,Raw,163
CLBM,f,A,2016,6,MF_SP,PRICE,Raw,4822
CLBM,f,A,2016,6,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,6,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,6,MOSAIC_45,PRICE,Raw,138
CLBM,f,A,2016,6,PAINT_ACRY,PRICE,Raw,51
CLBM,f,A,2016,6,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,6,SAND,PRICE,Raw,122
CLBM,f,A,2016,6,SR_HIGH,PRICE,Raw,3570
CLBM,f,A,2016,6,SR_ROUND,PRICE,Raw,5255
CLBM,f,A,2016,6,TF_PLY,PRICE,Raw,73
CLBM,f,A,2016,6,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2016,6,UPVC_32,PRICE,Raw,52
CLBM,f,A,2016,6,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2016,6,WALL_WHITE,PRICE,Raw,236
CLBM,f,A,2016,7,AGG,PRICE,Raw,68
CLBM,f,A,2016,7,BIT,PRICE,Raw,5450
CLBM,f,A,2016,7,CEMENT,PRICE,Raw,710
CLBM,f,A,2016,7,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,7,DIESEL_IND,PRICE,Raw,1934
CLBM,f,A,2016,7,DIESEL_RD,PRICE,Raw,895
CLBM,f,A,2016,7,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,7,GMS_ANGLE,PRICE,Raw,11292
CLBM,f,A,2016,7,GMS_FLAT,PRICE,Raw,10177
CLBM,f,A,2016,7,GMS_PLATE,PRICE,Raw,8734
CLBM,f,A,2016,7,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,7,HOMOF_200,PRICE,Raw,163
CLBM,f,A,2016,7,MF_SP,PRICE,Raw,4830
CLBM,f,A,2016,7,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,7,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,7,MOSAIC_45,PRICE,Raw,143
CLBM,f,A,2016,7,PAINT_ACRY,PRICE,Raw,51
CLBM,f,A,2016,7,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,7,SAND,PRICE,Raw,132
CLBM,f,A,2016,7,SR_HIGH,PRICE,Raw,3558
CLBM,f,A,2016,7,SR_ROUND,PRICE,Raw,5275
CLBM,f,A,2016,7,TF_PLY,PRICE,Raw,73
CLBM,f,A,2016,7,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2016,7,UPVC_32,PRICE,Raw,52
CLBM,f,A,2016,7,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2016,7,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2016,8,AGG,PRICE,Raw,66
CLBM,f,A,2016,8,BIT,PRICE,Raw,5117
CLBM,f,A,2016,8,CEMENT,PRICE,Raw,715
CLBM,f,A,2016,8,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,8,DIESEL_IND,PRICE,Raw,1902
CLBM,f,A,2016,8,DIESEL_RD,PRICE,Raw,881
CLBM,f,A,2016,8,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,8,GMS_ANGLE,PRICE,Raw,11297
CLBM,f,A,2016,8,GMS_FLAT,PRICE,Raw,10177
CLBM,f,A,2016,8,GMS_PLATE,PRICE,Raw,8721
CLBM,f,A,2016,8,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,8,HOMOF_200,PRICE,Raw,163
CLBM,f,A,2016,8,MF_SP,PRICE,Raw,4845
CLBM,f,A,2016,8,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,8,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,8,MOSAIC_45,PRICE,Raw,143
CLBM,f,A,2016,8,PAINT_ACRY,PRICE,Raw,51
CLBM,f,A,2016,8,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,8,SAND,PRICE,Raw,148
CLBM,f,A,2016,8,SR_HIGH,PRICE,Raw,3692
CLBM,f,A,2016,8,SR_ROUND,PRICE,Raw,5330
CLBM,f,A,2016,8,TF_PLY,PRICE,Raw,73
CLBM,f,A,2016,8,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2016,8,UPVC_32,PRICE,Raw,52
CLBM,f,A,2016,8,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2016,8,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2016,9,AGG,PRICE,Raw,67
CLBM,f,A,2016,9,BIT,PRICE,Raw,4850
CLBM,f,A,2016,9,CEMENT,PRICE,Raw,715
CLBM,f,A,2016,9,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,9,DIESEL_IND,PRICE,Raw,1918
CLBM,f,A,2016,9,DIESEL_RD,PRICE,Raw,895
CLBM,f,A,2016,9,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,9,GMS_ANGLE,PRICE,Raw,11263
CLBM,f,A,2016,9,GMS_FLAT,PRICE,Raw,10177
CLBM,f,A,2016,9,GMS_PLATE,PRICE,Raw,8728
CLBM,f,A,2016,9,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,9,HOMOF_200,PRICE,Raw,163
CLBM,f,A,2016,9,MF_SP,PRICE,Raw,4830
CLBM,f,A,2016,9,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,9,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,9,MOSAIC_45,PRICE,Raw,143
CLBM,f,A,2016,9,PAINT_ACRY,PRICE,Raw,51
CLBM,f,A,2016,9,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,9,SAND,PRICE,Raw,153
CLBM,f,A,2016,9,SR_HIGH,PRICE,Raw,3730
CLBM,f,A,2016,9,SR_ROUND,PRICE,Raw,5395
CLBM,f,A,2016,9,TF_PLY,PRICE,Raw,73
CLBM,f,A,2016,9,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2016,9,UPVC_32,PRICE,Raw,52
CLBM,f,A,2016,9,WALL_COLOR,PRICE,Raw,443
CLBM,f,A,2016,9,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2016,10,AGG,PRICE,Raw,64
CLBM,f,A,2016,10,BIT,PRICE,Raw,4850
CLBM,f,A,2016,10,CEMENT,PRICE,Raw,713
CLBM,f,A,2016,10,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,10,DIESEL_IND,PRICE,Raw,1940
CLBM,f,A,2016,10,DIESEL_RD,PRICE,Raw,917
CLBM,f,A,2016,10,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,10,GMS_ANGLE,PRICE,Raw,11266
CLBM,f,A,2016,10,GMS_FLAT,PRICE,Raw,10177
CLBM,f,A,2016,10,GMS_PLATE,PRICE,Raw,8728
CLBM,f,A,2016,10,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,10,HOMOF_200,PRICE,Raw,163
CLBM,f,A,2016,10,MF_SP,PRICE,Raw,4830
CLBM,f,A,2016,10,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,10,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,10,MOSAIC_45,PRICE,Raw,143
CLBM,f,A,2016,10,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2016,10,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,10,SAND,PRICE,Raw,141
CLBM,f,A,2016,10,SR_HIGH,PRICE,Raw,3700
CLBM,f,A,2016,10,SR_ROUND,PRICE,Raw,5320
CLBM,f,A,2016,10,TF_PLY,PRICE,Raw,73
CLBM,f,A,2016,10,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2016,10,UPVC_32,PRICE,Raw,53
CLBM,f,A,2016,10,WALL_COLOR,PRICE,Raw,440
CLBM,f,A,2016,10,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2016,11,AGG,PRICE,Raw,64
CLBM,f,A,2016,11,BIT,PRICE,Raw,4883
CLBM,f,A,2016,11,CEMENT,PRICE,Raw,713
CLBM,f,A,2016,11,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,11,DIESEL_IND,PRICE,Raw,1953
CLBM,f,A,2016,11,DIESEL_RD,PRICE,Raw,913
CLBM,f,A,2016,11,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,11,GMS_ANGLE,PRICE,Raw,11669
CLBM,f,A,2016,11,GMS_FLAT,PRICE,Raw,10255
CLBM,f,A,2016,11,GMS_PLATE,PRICE,Raw,8753
CLBM,f,A,2016,11,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,11,HOMOF_200,PRICE,Raw,163
CLBM,f,A,2016,11,MF_SP,PRICE,Raw,4890
CLBM,f,A,2016,11,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,11,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,11,MOSAIC_45,PRICE,Raw,143
CLBM,f,A,2016,11,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2016,11,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,11,SAND,PRICE,Raw,170
CLBM,f,A,2016,11,SR_HIGH,PRICE,Raw,3985
CLBM,f,A,2016,11,SR_ROUND,PRICE,Raw,5550
CLBM,f,A,2016,11,TF_PLY,PRICE,Raw,73
CLBM,f,A,2016,11,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2016,11,UPVC_32,PRICE,Raw,53
CLBM,f,A,2016,11,WALL_COLOR,PRICE,Raw,440
CLBM,f,A,2016,11,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2016,12,AGG,PRICE,Raw,63
CLBM,f,A,2016,12,BIT,PRICE,Raw,4983
CLBM,f,A,2016,12,CEMENT,PRICE,Raw,713
CLBM,f,A,2016,12,CONCRETE,PRICE,Raw,76
CLBM,f,A,2016,12,DIESEL_IND,PRICE,Raw,1962
CLBM,f,A,2016,12,DIESEL_RD,PRICE,Raw,934
CLBM,f,A,2016,12,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2016,12,GMS_ANGLE,PRICE,Raw,12716
CLBM,f,A,2016,12,GMS_FLAT,PRICE,Raw,10255
CLBM,f,A,2016,12,GMS_PLATE,PRICE,Raw,9139
CLBM,f,A,2016,12,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2016,12,HOMOF_200,PRICE,Raw,163
CLBM,f,A,2016,12,MF_SP,PRICE,Raw,4941
CLBM,f,A,2016,12,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2016,12,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2016,12,MOSAIC_45,PRICE,Raw,143
CLBM,f,A,2016,12,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2016,12,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2016,12,SAND,PRICE,Raw,180
CLBM,f,A,2016,12,SR_HIGH,PRICE,Raw,4264
CLBM,f,A,2016,12,SR_ROUND,PRICE,Raw,5675
CLBM,f,A,2016,12,TF_PLY,PRICE,Raw,73
